pair_id,layer,validation_fold,expert_1,expert_2,oracle_kl,local_baseline_score,capability_distance,combined_score
partition_04_fold_00_16_38,4,fold_00,16,38,0.0010406658,0.0025939567,0.0006560689,0.0019734509
partition_04_fold_00_16_40,4,fold_00,16,40,0.0017486934,0.002565863,0.001328536,0.0019094973
partition_04_fold_00_16_41,4,fold_00,16,41,0.0017626464,0.008813726,0.0017442234,0.0035401154
partition_04_fold_00_16_43,4,fold_00,16,43,0.0010696778,0.0018315295,0.0005222789,0.0019313283
partition_04_fold_00_16_51,4,fold_00,16,51,0.0014123316,0.00780431,0.0009117112,0.0030151815
partition_04_fold_00_16_56,4,fold_00,16,56,0.002250717,0.0038910992,0.002171267,0.0024375464
partition_04_fold_00_16_60,4,fold_00,16,60,0.0009592524,0.0041258256,0.000584768,0.0020288208
partition_04_fold_00_16_61,4,fold_00,16,61,0.0044054165,0.0033799326,0.0053920792,0.0051129917
partition_04_fold_00_16_62,4,fold_00,16,62,0.0013317171,0.0039701527,0.00023065778,0.002123763
partition_04_fold_00_17_20,4,fold_00,17,20,0.0023077137,0.0032919731,0.0024985797,0.0027538086
partition_04_fold_00_17_26,4,fold_00,17,26,0.005100868,0.0032375597,0.0055314964,0.0052759205
partition_04_fold_00_17_28,4,fold_00,17,28,0.0024621463,0.0021661613,0.0012422622,0.0016413345
partition_04_fold_00_17_30,4,fold_00,17,30,0.0030968334,0.0022997267,0.0014348635,0.0022238132
partition_04_fold_00_17_38,4,fold_00,17,38,0.0016939114,0.0019045162,0.00186834,0.0017605211
partition_04_fold_00_17_40,4,fold_00,17,40,0.002278598,0.0026047798,0.00040139962,0.0019259016
partition_04_fold_00_17_41,4,fold_00,17,41,0.0024065715,0.00213947,0.001300058,0.0017939274
partition_04_fold_00_17_43,4,fold_00,17,43,0.0016618631,0.0018966175,0.0016776408,0.0017143099
partition_04_fold_00_17_51,4,fold_00,17,51,0.0020160354,0.002765888,0.0009642534,0.002432916
partition_04_fold_00_17_56,4,fold_00,17,56,0.002781793,0.0027705103,0.0010246343,0.0023429447
partition_04_fold_00_17_60,4,fold_00,17,60,0.0015680825,0.0023863027,0.0017496798,0.0020262862
partition_04_fold_00_17_61,4,fold_00,17,61,0.0052068573,0.0032165935,0.005275155,0.0046428097
partition_04_fold_00_17_62,4,fold_00,17,62,0.0019570165,0.0041044564,0.0015211838,0.0026237213
partition_04_fold_00_20_26,4,fold_00,20,26,0.004958895,0.00329757,0.0034121608,0.0034007588
partition_04_fold_00_20_28,4,fold_00,20,28,0.0024297994,0.0032622342,0.003285729,0.0031659068
partition_04_fold_00_20_30,4,fold_00,20,30,0.0029073388,0.0019899164,0.0024401376,0.0023197914
partition_04_fold_00_20_38,4,fold_00,20,38,0.0015050318,0.0016829475,0.0013203952,0.0015755551
partition_04_fold_00_20_40,4,fold_00,20,40,0.0021637748,0.0022493228,0.002499803,0.0022783242
partition_04_fold_00_20_41,4,fold_00,20,41,0.0022343835,0.002490129,0.0030644685,0.0027393987
partition_04_fold_00_20_43,4,fold_00,20,43,0.0014916803,0.0018680434,0.0017535102,0.0016242696
partition_04_fold_00_20_51,4,fold_00,20,51,0.0018697729,0.0026070494,0.002295746,0.002162232
partition_04_fold_00_20_56,4,fold_00,20,56,0.0026838938,0.0056863995,0.0023385566,0.0027545905
partition_04_fold_00_20_60,4,fold_00,20,60,0.001385961,0.003513254,0.0015272581,0.00220776
partition_04_fold_00_20_61,4,fold_00,20,61,0.0051014214,0.0029192448,0.0037569967,0.0034120418
partition_04_fold_00_20_62,4,fold_00,20,62,0.001778856,0.005574259,0.0019622962,0.0035961224
partition_04_fold_00_26_28,4,fold_00,26,28,0.0052852514,0.0031272653,0.006415295,0.006382418
partition_04_fold_00_26_30,4,fold_00,26,30,0.005698528,0.0028056768,0.0047512352,0.0042505185
partition_04_fold_00_26_38,4,fold_00,26,38,0.0043500955,0.002284354,0.004676178,0.003993559
partition_04_fold_00_26_40,4,fold_00,26,40,0.004950361,0.0040719155,0.0056496854,0.0052104937
partition_04_fold_00_26_41,4,fold_00,26,41,0.0050495774,0.0024484915,0.006189546,0.0063247383
partition_04_fold_00_26_43,4,fold_00,26,43,0.0042997627,0.002723214,0.00511336,0.0049663438
partition_04_fold_00_26_51,4,fold_00,26,51,0.0045985617,0.0029072338,0.005593374,0.005082126
partition_04_fold_00_26_56,4,fold_00,26,56,0.005467025,0.003550746,0.0048883753,0.004404849
partition_04_fold_00_26_60,4,fold_00,26,60,0.0042354404,0.007697949,0.0048778146,0.005082144
partition_04_fold_00_26_61,4,fold_00,26,61,0.00806962,0.0036951276,0.0018903419,0.002695716
partition_04_fold_00_26_62,4,fold_00,26,62,0.004593682,0.010643255,0.0053675477,0.006721796
partition_04_fold_00_28_30,4,fold_00,28,30,0.0031804987,0.0023622832,0.0025012312,0.002435727
partition_04_fold_00_28_38,4,fold_00,28,38,0.0018335906,0.0017605099,0.002292549,0.0016747153
partition_04_fold_00_28_40,4,fold_00,28,40,0.0024277829,0.0022817715,0.0009679935,0.0018136292
partition_04_fold_00_28_41,4,fold_00,28,41,0.0025286234,0.0022782225,0.00038066242,0.00169796
partition_04_fold_00_28_43,4,fold_00,28,43,0.0017813944,0.0018247647,0.0018850095,0.001571664
partition_04_fold_00_28_51,4,fold_00,28,51,0.0021686412,0.0022101805,0.0011229923,0.0022853848
partition_04_fold_00_28_56,4,fold_00,28,56,0.0028559072,0.00256385,0.0020982595,0.0020880238
partition_04_fold_00_28_60,4,fold_00,28,60,0.0017095763,0.020042222,0.0020625577,0.006210948
partition_04_fold_00_28_61,4,fold_00,28,61,0.005550992,0.002686997,0.0060730735,0.0062174695
partition_04_fold_00_28_62,4,fold_00,28,62,0.0020828643,0.0246932,0.001851498,0.0070084725
partition_04_fold_00_30_38,4,fold_00,30,38,0.0023428325,0.0028879745,0.0025738555,0.0022230332
partition_04_fold_00_30_40,4,fold_00,30,40,0.0030346988,0.0029224781,0.0017322777,0.0021173803
partition_04_fold_00_30_41,4,fold_00,30,41,0.003024091,0.0035485236,0.0025356808,0.0022605036
partition_04_fold_00_30_43,4,fold_00,30,43,0.0023374523,0.0058504674,0.0025845442,0.0043132566
partition_04_fold_00_30_51,4,fold_00,30,51,0.00265201,0.0029255312,0.002134559,0.0023051738
partition_04_fold_00_30_56,4,fold_00,30,56,0.0034766463,0.0027754528,0.0004545469,0.0036031364
partition_04_fold_00_30_60,4,fold_00,30,60,0.0022207848,0.004308177,0.0025502911,0.002977961
partition_04_fold_00_30_61,4,fold_00,30,61,0.005863299,0.0031522573,0.0042428253,0.003867813
partition_04_fold_00_30_62,4,fold_00,30,62,0.00262188,0.019135937,0.0025397346,0.005839775
partition_04_fold_00_38_40,4,fold_00,38,40,0.0015051358,0.0012631962,0.0017006279,0.0015303529
partition_04_fold_00_38_41,4,fold_00,38,41,0.0015593644,0.0013729479,0.0020414293,0.0016862086
partition_04_fold_00_38_43,4,fold_00,38,43,0.0008067801,0.0018215595,0.00051185384,0.0015618729
partition_04_fold_00_38_51,4,fold_00,38,51,0.0011770976,0.0014041774,0.0012951854,0.0015303529
partition_04_fold_00_38_56,4,fold_00,38,56,0.0020426204,0.0020020134,0.0022746278,0.0018697962
partition_04_fold_00_38_60,4,fold_00,38,60,0.00073125033,0.011507131,0.00027694504,0.0038238368
partition_04_fold_00_38_61,4,fold_00,38,61,0.0044434145,0.0022050766,0.0049025957,0.004072159
partition_04_fold_00_38_62,4,fold_00,38,62,0.0011539523,0.0036428177,0.0008163877,0.0019462429
partition_04_fold_00_40_41,4,fold_00,40,41,0.0021696326,0.0021444706,0.0009879242,0.00159369
partition_04_fold_00_40_43,4,fold_00,40,43,0.0014933007,0.002030111,0.0014177819,0.00159369
partition_04_fold_00_40_51,4,fold_00,40,51,0.001869407,0.0019625856,0.0006061221,0.0018631077
partition_04_fold_00_40_56,4,fold_00,40,56,0.002620947,0.0025485314,0.0013307349,0.0018730232
partition_04_fold_00_40_60,4,fold_00,40,60,0.0014124565,0.013566997,0.0015343496,0.005277789
partition_04_fold_00_40_61,4,fold_00,40,61,0.0049865223,0.0023479813,0.005412729,0.0051028705
partition_04_fold_00_40_62,4,fold_00,40,62,0.0017908697,0.019241177,0.0012894633,0.0039160396
partition_04_fold_00_41_43,4,fold_00,41,43,0.001530568,0.0017234992,0.0016361824,0.0015681336
partition_04_fold_00_41_51,4,fold_00,41,51,0.001890103,0.004815449,0.001005086,0.003014919
partition_04_fold_00_41_56,4,fold_00,41,56,0.0027519611,0.0033263422,0.0021188492,0.0022222502
partition_04_fold_00_41_60,4,fold_00,41,60,0.0014575223,0.014047853,0.001804741,0.0049487855
partition_04_fold_00_41_61,4,fold_00,41,61,0.00521647,0.00326221,0.0058840727,0.006310683
partition_04_fold_00_41_62,4,fold_00,41,62,0.0018509133,0.011520635,0.0016978602,0.0024930749
partition_04_fold_00_43_51,4,fold_00,43,51,0.0012080686,0.0017456352,0.0009037221,0.0016204546
partition_04_fold_00_43_56,4,fold_00,43,56,0.002009415,0.0017836079,0.002251404,0.0020738817
partition_04_fold_00_43_60,4,fold_00,43,60,0.0007473353,0.0072379583,0.00025183227,0.0037324426
partition_04_fold_00_43_61,4,fold_00,43,61,0.0044069183,0.0015521026,0.0052169613,0.0048220623
partition_04_fold_00_43_62,4,fold_00,43,62,0.0011471302,0.002710696,0.00056614133,0.0020273675
partition_04_fold_00_51_56,4,fold_00,51,56,0.002394284,0.0029029879,0.001764616,0.003774602
partition_04_fold_00_51_60,4,fold_00,51,60,0.00109972,0.0047587217,0.0010790657,0.0020377047
partition_04_fold_00_51_61,4,fold_00,51,61,0.0046079154,0.0038572254,0.0054672486,0.005226033
partition_04_fold_00_51_62,4,fold_00,51,62,0.0015071924,0.0032044586,0.0008233779,0.0021865338
partition_04_fold_00_56_60,4,fold_00,56,60,0.0019193112,0.01468892,0.0022308212,0.0053989
partition_04_fold_00_56_61,4,fold_00,56,61,0.0057389694,0.0042508524,0.0044515403,0.0042669647
partition_04_fold_00_56_62,4,fold_00,56,62,0.002311531,0.015567756,0.002211647,0.00568041
partition_04_fold_00_60_61,4,fold_00,60,61,0.004228981,0.0067379707,0.005022062,0.0048326575
partition_04_fold_00_60_62,4,fold_00,60,62,0.0010318963,0.0035283568,0.0006995097,0.001985384
partition_04_fold_00_61_62,4,fold_00,61,62,0.0048587206,0.004493416,0.0055192853,0.005196344
partition_02_fold_02_0_1,2,fold_02,0,1,0.0018130203,0.002471331,0.0010320797,0.0018408498
partition_02_fold_02_0_4,2,fold_02,0,4,0.0015400717,0.002165042,0.0018489177,0.0016340545
partition_02_fold_02_0_6,2,fold_02,0,6,0.002614778,0.0031790684,0.0019229414,0.0023199457
partition_02_fold_02_0_12,2,fold_02,0,12,0.0030071663,0.0032622076,0.0014695853,0.002837774
partition_02_fold_02_0_13,2,fold_02,0,13,0.0017480076,0.0017296555,0.0021941592,0.0017789577
partition_02_fold_02_0_17,2,fold_02,0,17,0.0023039326,0.002577797,0.000864983,0.0019516554
partition_02_fold_02_0_18,2,fold_02,0,18,0.00551277,0.0034892424,0.0053016115,0.0045197085
partition_02_fold_02_0_31,2,fold_02,0,31,0.0017192462,0.0016245578,0.001507387,0.0014572138
partition_02_fold_02_0_32,2,fold_02,0,32,0.0019904585,0.0022284798,0.00068699743,0.001557062
partition_02_fold_02_0_35,2,fold_02,0,35,0.0019675312,0.0022553364,0.0021591664,0.0020387766
partition_02_fold_02_0_37,2,fold_02,0,37,0.003664973,0.0026506223,0.0029540888,0.0028422375
partition_02_fold_02_0_41,2,fold_02,0,41,0.0021983765,0.0015511574,0.0010735677,0.0014572138
partition_02_fold_02_0_45,2,fold_02,0,45,0.0032745074,0.0028253847,0.0025483735,0.0025376335
partition_02_fold_02_0_48,2,fold_02,0,48,0.003442385,0.0036850441,0.0022722806,0.002392485
partition_02_fold_02_0_49,2,fold_02,0,49,0.0022700515,0.0031003063,0.0023475285,0.0023631887
partition_02_fold_02_0_51,2,fold_02,0,51,0.0018719191,0.0024397671,0.00050889835,0.0020149087
partition_02_fold_02_0_56,2,fold_02,0,56,0.002641307,0.002572802,0.0015230596,0.001876874
partition_02_fold_02_0_57,2,fold_02,0,57,0.0024183819,0.0026173687,0.0028585263,0.0026965304
partition_02_fold_02_0_60,2,fold_02,0,60,0.0014144239,0.0022625444,0.0016895974,0.0022307928
partition_02_fold_02_0_61,2,fold_02,0,61,0.0051291515,0.0024368623,0.005020039,0.0046558003
partition_02_fold_02_1_4,2,fold_02,1,4,0.0012248817,0.0008863524,0.0014718906,0.0015333282
partition_02_fold_02_1_6,2,fold_02,1,6,0.0022440534,0.0052113645,0.002664228,0.0026771221
partition_02_fold_02_1_12,2,fold_02,1,12,0.0026546374,0.003177154,0.002409473,0.0027322029
partition_02_fold_02_1_13,2,fold_02,1,13,0.0014232578,0.0013076628,0.001961542,0.0020590783
partition_02_fold_02_1_17,2,fold_02,1,17,0.0019856216,0.0024700544,0.0017528372,0.0020480943
partition_02_fold_02_1_18,2,fold_02,1,18,0.0050268034,0.0034892424,0.005715399,0.0048386715
partition_02_fold_02_1_31,2,fold_02,1,31,0.0014134279,0.0008535113,0.0011571517,0.0017864077
partition_02_fold_02_1_32,2,fold_02,1,32,0.001592709,0.0022311227,0.0013993282,0.0015302908
partition_02_fold_02_1_35,2,fold_02,1,35,0.0016022563,0.002628526,0.0019565313,0.0017710006
partition_02_fold_02_1_37,2,fold_02,1,37,0.0032720321,0.0043957443,0.0036075346,0.0036099502
partition_02_fold_02_1_41,2,fold_02,1,41,0.0018599817,0.002496834,0.00049632345,0.0016558111
partition_02_fold_02_1_45,2,fold_02,1,45,0.0029598754,0.0051464764,0.0021125898,0.003054881
partition_02_fold_02_1_48,2,fold_02,1,48,0.003013503,0.004829841,0.0031808147,0.0029726408
partition_02_fold_02_1_49,2,fold_02,1,49,0.0019603248,0.0036145407,0.0022798106,0.002229898
partition_02_fold_02_1_51,2,fold_02,1,51,0.0015062989,0.0027994139,0.00074763986,0.0020227558
partition_02_fold_02_1_56,2,fold_02,1,56,0.0023218594,0.0050532585,0.0023809192,0.0026031442
partition_02_fold_02_1_57,2,fold_02,1,57,0.0020587812,0.002444328,0.0028742172,0.002605476
partition_02_fold_02_1_60,2,fold_02,1,60,0.0010522595,0.0059576086,0.0013567195,0.0020457308
partition_02_fold_02_1_61,2,fold_02,1,61,0.0045524584,0.0026867648,0.0054656123,0.0051305937
partition_02_fold_02_4_6,2,fold_02,4,6,0.0020080907,0.0031499837,0.0023709268,0.0022734224
partition_02_fold_02_4_12,2,fold_02,4,12,0.0024133879,0.0033703302,0.002935086,0.0029375406
partition_02_fold_02_4_13,2,fold_02,4,13,0.0010900979,0.0022821797,0.00064338365,0.0015097866
partition_02_fold_02_4_17,2,fold_02,4,17,0.0017047572,0.001901721,0.0020618371,0.0017588241
partition_02_fold_02_4_18,2,fold_02,4,18,0.0050312122,0.0033097365,0.0054700244,0.0044805123
partition_02_fold_02_4_31,2,fold_02,4,31,0.0010916089,0.0022821797,0.0008728123,0.0015097866
partition_02_fold_02_4_32,2,fold_02,4,32,0.0013698791,0.0016709315,0.0015789976,0.0015333282
partition_02_fold_02_4_35,2,fold_02,4,35,0.0013577414,0.0015953514,0.001123981,0.0014572138
partition_02_fold_02_4_37,2,fold_02,4,37,0.003057719,0.0023846228,0.0035037524,0.0030453631
partition_02_fold_02_4_41,2,fold_02,4,41,0.0015597623,0.0018783715,0.001884771,0.0016416733
partition_02_fold_02_4_45,2,fold_02,4,45,0.0026795862,0.0022377365,0.0030629407,0.0025199566
partition_02_fold_02_4_48,2,fold_02,4,48,0.0028348176,0.0030293602,0.003374094,0.0031644315
partition_02_fold_02_4_49,2,fold_02,4,49,0.0016738492,0.002602756,0.0016212101,0.0018439431
partition_02_fold_02_4_51,2,fold_02,4,51,0.0012442429,0.0017981608,0.0013947785,0.001554858
partition_02_fold_02_4_56,2,fold_02,4,56,0.0020731643,0.0015293512,0.002475328,0.0019442872
partition_02_fold_02_4_57,2,fold_02,4,57,0.0018275653,0.0020052113,0.0017440708,0.0015753623
partition_02_fold_02_4_60,2,fold_02,4,60,0.00080154795,0.0031126693,0.00018183525,0.0019364316
partition_02_fold_02_4_61,2,fold_02,4,61,0.004561898,0.0014506776,0.004966144,0.004403898
partition_02_fold_02_6_12,2,fold_02,6,12,0.003360335,0.0031819702,0.0015293662,0.0022634675
partition_02_fold_02_6_13,2,fold_02,6,13,0.0022260218,0.0027271335,0.002433741,0.0023883865
partition_02_fold_02_6_17,2,fold_02,6,17,0.0027670085,0.0028785032,0.0011353539,0.0022959684
partition_02_fold_02_6_18,2,fold_02,6,18,0.0059952117,0.0033652007,0.0043396866,0.0038461955
partition_02_fold_02_6_31,2,fold_02,6,31,0.0022026966,0.0021683045,0.0025569387,0.002342377
partition_02_fold_02_6_32,2,fold_02,6,32,0.002453029,0.0016843468,0.0013444198,0.0014901193
partition_02_fold_02_6_35,2,fold_02,6,35,0.0024084058,0.0030349616,0.0026756865,0.0027279092
partition_02_fold_02_6_37,2,fold_02,6,37,0.004074214,0.0032158557,0.0017546915,0.0032797202
partition_02_fold_02_6_41,2,fold_02,6,41,0.0026836835,0.009564303,0.0028393785,0.003626891
partition_02_fold_02_6_45,2,fold_02,6,45,0.0038006606,0.0042770347,0.0037621052,0.0045404625
partition_02_fold_02_6_48,2,fold_02,6,48,0.0038912976,0.003760517,0.0012500591,0.0020593316
partition_02_fold_02_6_49,2,fold_02,6,49,0.0027174368,0.003080112,0.002834857,0.0025345383
partition_02_fold_02_6_51,2,fold_02,6,51,0.0022907762,0.0031009184,0.0020424183,0.0020454356
partition_02_fold_02_6_56,2,fold_02,6,56,0.0031210978,0.0106958365,0.0006674732,0.0043402305
partition_02_fold_02_6_57,2,fold_02,6,57,0.0028414472,0.0029879645,0.0026612268,0.0024608774
partition_02_fold_02_6_60,2,fold_02,6,60,0.0018853494,0.016998157,0.0022358317,0.0060287183
partition_02_fold_02_6_61,2,fold_02,6,61,0.0056994157,0.011319537,0.0038002906,0.004990599
partition_02_fold_02_12_13,2,fold_02,12,13,0.002637765,0.002848692,0.003128429,0.0028539281
partition_02_fold_02_12_17,2,fold_02,12,17,0.0031578646,0.0032622076,0.00089815934,0.0031120598
partition_02_fold_02_12_18,2,fold_02,12,18,0.0063673365,0.003415692,0.005122926,0.0039073317
partition_02_fold_02_12_31,2,fold_02,12,31,0.0025840374,0.003063413,0.0027667386,0.002641692
partition_02_fold_02_12_32,2,fold_02,12,32,0.0028486126,0.0031042765,0.0013980458,0.0023694437
partition_02_fold_02_12_35,2,fold_02,12,35,0.0027563886,0.0033670184,0.0031104533,0.003324201
partition_02_fold_02_12_37,2,fold_02,12,37,0.004442542,0.0033459158,0.0024633997,0.002991512
partition_02_fold_02_12_41,2,fold_02,12,41,0.003105377,0.002768091,0.002432561,0.0024689017
partition_02_fold_02_12_45,2,fold_02,12,45,0.0040736725,0.0035187057,0.003392121,0.003429229
partition_02_fold_02_12_48,2,fold_02,12,48,0.0041607036,0.00520961,0.0010588783,0.002560226
partition_02_fold_02_12_49,2,fold_02,12,49,0.0030575444,0.0031690707,0.0032071609,0.002984902
partition_02_fold_02_12_51,2,fold_02,12,51,0.0026830898,0.0029807726,0.0018734254,0.0024622076
partition_02_fold_02_12_56,2,fold_02,12,56,0.0035165634,0.003274558,0.0008941021,0.0031120598
partition_02_fold_02_12_57,2,fold_02,12,57,0.0031653116,0.0028136577,0.003471109,0.00317787
partition_02_fold_02_12_60,2,fold_02,12,60,0.0023006005,0.0059242477,0.002761958,0.0032405313
partition_02_fold_02_12_61,2,fold_02,12,61,0.0059300764,0.0034415326,0.00486462,0.0046391664
partition_02_fold_02_13_17,2,fold_02,13,17,0.0019091456,0.0018911968,0.0022821568,0.0020273658
partition_02_fold_02_13_18,2,fold_02,13,18,0.0051482236,0.0034179203,0.0057808463,0.004731362
partition_02_fold_02_13_31,2,fold_02,13,31,0.0012503724,0.0027718341,0.0010501075,0.0015865411
partition_02_fold_02_13_32,2,fold_02,13,32,0.0015763259,0.00092432025,0.0018030851,0.0015675684
partition_02_fold_02_13_35,2,fold_02,13,35,0.0015591927,0.00080993486,0.00071608427,0.001444148
partition_02_fold_02_13_37,2,fold_02,13,37,0.003209793,0.0021820564,0.0037643884,0.0030903402
partition_02_fold_02_13_41,2,fold_02,13,41,0.0017391406,0.0025183307,0.0023995948,0.002002152
partition_02_fold_02_13_45,2,fold_02,13,45,0.0028732375,0.0028074936,0.003693851,0.0034221562
partition_02_fold_02_13_48,2,fold_02,13,48,0.00302973,0.005592667,0.003524709,0.0038145923
partition_02_fold_02_13_49,2,fold_02,13,49,0.0019333146,0.0020573856,0.001189552,0.001819149
partition_02_fold_02_13_51,2,fold_02,13,51,0.0014322897,0.002029587,0.0017424745,0.0017210591
partition_02_fold_02_13_56,2,fold_02,13,56,0.002262735,0.0021917075,0.0026408408,0.002060261
partition_02_fold_02_13_57,2,fold_02,13,57,0.0019897968,0.0023477022,0.0011154638,0.0017381542
partition_02_fold_02_13_60,2,fold_02,13,60,0.0009953723,0.004823304,0.000739668,0.0028765248
partition_02_fold_02_13_61,2,fold_02,13,61,0.0046678586,0.0024118188,0.0051635266,0.004802921
partition_02_fold_02_17_18,2,fold_02,17,18,0.0054570283,0.0034892424,0.0049241157,0.0043356474
partition_02_fold_02_17_31,2,fold_02,17,31,0.0018984537,0.0020284818,0.0019592866,0.0019806041
partition_02_fold_02_17_32,2,fold_02,17,32,0.002146424,0.0023649451,0.00053127087,0.0019125225
partition_02_fold_02_17_35,2,fold_02,17,35,0.0021394703,0.0027123033,0.0023425645,0.0024293598
partition_02_fold_02_17_37,2,fold_02,17,37,0.0038119762,0.0031705638,0.0023592121,0.0026587278
partition_02_fold_02_17_41,2,fold_02,17,41,0.0024065715,0.0024190005,0.0018721021,0.0019280988
partition_02_fold_02_17_45,2,fold_02,17,45,0.00348675,0.003923011,0.0030289134,0.0031349491
partition_02_fold_02_17_48,2,fold_02,17,48,0.0036017993,0.003117766,0.0014907557,0.0022761915
partition_02_fold_02_17_49,2,fold_02,17,49,0.0024446035,0.0025032426,0.0025106873,0.0023781261
partition_02_fold_02_17_51,2,fold_02,17,51,0.0020160354,0.0028271342,0.0011328479,0.0023399692
partition_02_fold_02_17_56,2,fold_02,17,56,0.002781793,0.002777737,0.0006806583,0.0020497788
partition_02_fold_02_17_57,2,fold_02,17,57,0.0025731917,0.0028592534,0.0027517083,0.0027774153
partition_02_fold_02_17_60,2,fold_02,17,60,0.0015680825,0.0029281636,0.0018916861,0.0017393176
partition_02_fold_02_17_61,2,fold_02,17,61,0.0052068573,0.0034501823,0.0045686727,0.0043679657
partition_02_fold_02_18_31,2,fold_02,18,31,0.0051180935,0.0034529439,0.005927967,0.004789467
partition_02_fold_02_18_32,2,fold_02,18,32,0.0054108463,0.003686771,0.0050939173,0.004656665
partition_02_fold_02_18_35,2,fold_02,18,35,0.0047934353,0.0035724181,0.0063273218,0.004855541
partition_02_fold_02_18_37,2,fold_02,18,37,0.0070963777,0.0034887574,0.0027380392,0.0034582159
partition_02_fold_02_18_41,2,fold_02,18,41,0.005735575,0.0035278064,0.005622016,0.004658669
partition_02_fold_02_18_45,2,fold_02,18,45,0.006839107,0.00388639,0.0051753395,0.004243232
partition_02_fold_02_18_48,2,fold_02,18,48,0.006807695,0.0040822895,0.0044229496,0.003882776
partition_02_fold_02_18_49,2,fold_02,18,49,0.0058186795,0.0033652007,0.0066149784,0.0039868127
partition_02_fold_02_18_51,2,fold_02,18,51,0.005305051,0.0035016108,0.0054672337,0.003969943
partition_02_fold_02_18_56,2,fold_02,18,56,0.005908288,0.0035406963,0.004523502,0.0040500765
partition_02_fold_02_18_57,2,fold_02,18,57,0.005820687,0.003415692,0.006305449,0.0039227717
partition_02_fold_02_18_60,2,fold_02,18,60,0.0047929077,0.0032654789,0.0053959065,0.004652049
partition_02_fold_02_18_61,2,fold_02,18,61,0.008320827,0.003437534,0.0011909211,0.0031507188
partition_02_fold_02_31_32,2,fold_02,31,32,0.0015733957,0.001479778,0.0014345149,0.0014572138
partition_02_fold_02_31_35,2,fold_02,31,35,0.0015897414,0.0012663607,0.00090857205,0.0014646522
partition_02_fold_02_31_37,2,fold_02,31,37,0.0031840766,0.0044755777,0.0038321887,0.0035186976
partition_02_fold_02_31_41,2,fold_02,31,41,0.0017820185,0.002255629,0.0015488814,0.0015186002
partition_02_fold_02_31_45,2,fold_02,31,45,0.0028964381,0.004971076,0.0031499374,0.0035187232
partition_02_fold_02_31_48,2,fold_02,31,48,0.0030238673,0.0032295329,0.0034133196,0.0037817971
partition_02_fold_02_31_49,2,fold_02,31,49,0.0018521409,0.0030446434,0.0012218605,0.0018851961
partition_02_fold_02_31_51,2,fold_02,31,51,0.0014415507,0.0020584427,0.0010095414,0.0017366869
partition_02_fold_02_31_56,2,fold_02,31,56,0.0022197983,0.00356525,0.0025220432,0.0022630054
partition_02_fold_02_31_57,2,fold_02,31,57,0.001980384,0.0019850307,0.0018478594,0.0016332164
partition_02_fold_02_31_60,2,fold_02,31,60,0.0009927733,0.012405182,0.000855234,0.0036941795
partition_02_fold_02_31_61,2,fold_02,31,61,0.0045497464,0.00231653,0.005452273,0.0048462297
partition_02_fold_02_32_35,2,fold_02,32,35,0.0017678691,0.0022520365,0.001855437,0.0016942458
partition_02_fold_02_32_37,2,fold_02,32,37,0.0033997006,0.0020155981,0.0026544563,0.0022572584
partition_02_fold_02_32_41,2,fold_02,32,41,0.0020552264,0.0019408107,0.0016066326,0.0014663158
partition_02_fold_02_32_45,2,fold_02,32,45,0.0031044502,0.0022171503,0.0029629015,0.0026017255
partition_02_fold_02_32_48,2,fold_02,32,48,0.0032767893,0.004457601,0.0019875562,0.0024453434
partition_02_fold_02_32_49,2,fold_02,32,49,0.0021179721,0.002522098,0.0020543823,0.0020677405
partition_02_fold_02_32_51,2,fold_02,32,51,0.0016849041,0.0024163835,0.0007134036,0.001557062
partition_02_fold_02_32_56,2,fold_02,32,56,0.0025349455,0.0026725498,0.0011142473,0.0019859986
partition_02_fold_02_32_57,2,fold_02,32,57,0.002255865,0.0022816844,0.0023550976,0.002065256
partition_02_fold_02_32_60,2,fold_02,32,60,0.0012313004,0.0027511537,0.0014156123,0.0017449996
partition_02_fold_02_32_61,2,fold_02,32,61,0.004856188,0.0025450652,0.0046862317,0.004304916
partition_02_fold_02_35_37,2,fold_02,35,37,0.0034747373,0.0027558294,0.0041690744,0.0038051251
partition_02_fold_02_35_41,2,fold_02,35,41,0.0019987754,0.0018842753,0.0023998243,0.001890102
partition_02_fold_02_35_45,2,fold_02,35,45,0.003147495,0.0032880402,0.0039356877,0.0040759747
partition_02_fold_02_35_48,2,fold_02,35,48,0.0032240418,0.0033697134,0.0036569599,0.0035692817
partition_02_fold_02_35_49,2,fold_02,35,49,0.0021158874,0.002640413,0.0005389501,0.0019312729
partition_02_fold_02_35_51,2,fold_02,35,51,0.0017137352,0.0023904482,0.0017025472,0.0019087745
partition_02_fold_02_35_56,2,fold_02,35,56,0.0024813805,0.0026624892,0.0027902618,0.002641692
partition_02_fold_02_35_57,2,fold_02,35,57,0.0021979217,0.0023829052,0.0010458785,0.002035413
partition_02_fold_02_35_60,2,fold_02,35,60,0.0012461945,0.0044983057,0.0011725265,0.0019217584
partition_02_fold_02_35_61,2,fold_02,35,61,0.0049672513,0.0020659768,0.0057158098,0.0047367453
partition_02_fold_02_37_41,2,fold_02,37,41,0.003693612,0.0035634504,0.0035989082,0.0030903402
partition_02_fold_02_37_45,2,fold_02,37,45,0.0042226664,0.0032013028,0.0037442008,0.0033704152
partition_02_fold_02_37_48,2,fold_02,37,48,0.0049315803,0.008416484,0.0017268686,0.0036295543
